,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs
GSM5609042,0.03985470227715257,0.057103928103284685,0.0935023004502365,0.01355214667770176,0.13921139476559027,0.031172805266083507,0.0268430955760883
GSM5609309,0.007981696273714891,0.03996677388130054,0.0064281971802875575,0.016699240670400076,0.09264460746760103,0.021778048977237167,0.07646701257938271
GSM5608979,0.039171140482753,0.11951651622439081,0.059115675317465796,0.013500698052158455,0.15510129039637013,0.05918886923193485,0.03679635035905394
GSM5608964,0.07420955477840417,0.07610439480812918,0.3940337994296596,0.020828344588810523,0.2813358021629029,0.12558053085479445,0.02790757337729931
GSM5609141,0.05794916327814279,0.12680895529894115,0.04481916434254049,0.006507241196018447,0.47626155583286117,0.06632776598229766,0.018261147335741492
GSM5609119,0.02209456804310272,0.034207298493243735,0.04132245038752575,0.009897703089447062,0.11976106538108197,0.011462620912192793,0.02725078707934369
GSM5609133,0.011828192989213965,0.06217886006085009,0.02516380495083909,0.012917457811714548,0.31105830909008086,0.02690897535041891,0.028462252229881326
GSM5609305,0.014483984959096894,0.07866046384828589,0.0076298982012982484,0.00655459942247433,0.21465581546198576,0.029643298941342152,0.026267569709948695
GSM5608953,0.028198423656690324,0.032916766403729945,0.11798136676420326,0.019206800945910974,0.2507503214730306,0.08192426589688191,0.05543772337226441
GSM5609195,0.026837580240966403,0.06144147894847728,0.008797984373320456,0.008680160311668924,0.22046989541723658,0.047055466264152516,0.025590896138574192
GSM5608961,0.05590263441005435,0.17428416149638434,0.10454145938726814,0.029724836827144767,0.191722331635231,0.1570279156464942,0.07687069038920487
GSM5609073,0.03920960883207822,0.03829021369590476,0.007698402696517596,0.008790123053282792,0.21883618313379644,0.02493660083634601,0.026914332412562133
GSM5609258,0.04140172211101172,0.06203785677473615,0.03325469740375162,0.018935869195731068,0.09595498676018965,0.010368652793244247,0.026457466247268017
GSM5609046,0.0061270498783714735,0.041693977770855685,0.07289774198200298,0.006533994239453481,0.1123482372378579,0.02889408048485042,0.025855745490711235
GSM5608981,0.016280315772163878,0.045894860973619306,0.009067020149063363,0.005656947718074806,0.10030065141115978,0.025365902508117922,0.028281822214011598
GSM5609058,0.018370200976800276,0.06412786731519166,0.08558167713780408,0.006552823585282927,0.15774158093383203,0.023715491469640918,0.025595151522477055
GSM5609101,0.015227557367484582,0.04023599638366181,0.006510083648851619,0.016087281928555477,0.08382488643002785,0.018010799614013476,0.025911573263813208
GSM5609035,0.010146189034496909,0.04248826888711911,0.04633356794592349,0.005601707479440211,0.06876928849072488,0.010162589967128446,0.026322368078184742
GSM5609209,0.043282341383291484,0.3106803640111604,0.21642516531685352,0.0200436248276101,0.22124953313408655,0.15538207737453472,0.03293689395246325
GSM5608965,0.07775456798233182,0.05940287849866426,0.37702793774079374,0.014424795976149261,0.2835686706749929,0.12887191968283437,0.0589492294442336
GSM5609086,0.019918429643366615,0.03177475359233421,0.007519542591937814,0.006975330455553777,0.20619468125101917,0.031051004321215856,0.024887127599618832
GSM5609316,0.05871742169503566,0.04133442927531464,0.014243438282022214,0.008403007184618713,0.08413563262221957,0.017224324605445318,0.02616797349021109
GSM5609257,0.02576971505091052,0.07086285049651724,0.009847851075005042,0.007264638763346915,0.18188924013019628,0.02971447007679304,0.032728478472006314
GSM5609197,0.04345204364042704,0.25633720092817947,0.11276875329485309,0.03891297133137163,0.33339265376073673,0.17681909825781997,0.038317278786612
GSM5609104,0.016404169705168,0.04158269972328374,0.006490955992356779,0.009768567084143113,0.13125287033838096,0.0195771755927695,0.02586979096442484
GSM5609152,0.020395375413560245,0.051158997590320804,0.013395498906887274,0.006127588842795247,0.13389757637305785,0.04510017014666648,0.031321171871892164
GSM5608987,0.11020580157409099,0.14669130758465207,0.43009707570601596,0.040177237470878494,0.10244388041852057,0.13684729747435415,0.03353739977148767
GSM5608985,0.0354679155050111,0.2139376818836218,0.34053457052589353,0.031041909668416027,0.22940210562437988,0.09288887024093614,0.04910594511405995
GSM5609109,0.009516346964214759,0.03494329106001983,0.006356217556752153,0.01139392770694341,0.3166287125808202,0.023409546522531577,0.02267577304114243
GSM5609040,0.01154378850687103,0.03544145625359765,0.01737557014784299,0.007466364787669175,0.1550143082549782,0.024477425203174585,0.02651174275426113
GSM5609255,0.026859720181905012,0.0545956325479567,0.017752154083105407,0.006879893690886002,0.14876730327791984,0.029515752672025445,0.02665547277293489
GSM5608990,0.10065913561650558,0.11898158416612406,0.36500792750613426,0.03543080659717442,0.10924977470425636,0.10559230364760731,0.031857189611689665
GSM5609030,0.005492297965921875,0.04137972696608501,0.04245747902247197,0.005812704220479145,0.1265362775280531,0.021397946694334345,0.026896134199636584
GSM5609261,0.04337920408197702,0.13470826515068413,0.00907258706873136,0.011433855952212543,0.21251858619695768,0.021834083085506165,0.057031277104560345
GSM5609274,0.030311364662976258,0.05903698941464072,0.008227865779136133,0.009669671505374624,0.17314123215078214,0.031171506451427106,0.031555015274885134
GSM5609176,0.060375086955955885,0.16742234766403352,0.061501714375587095,0.007173438900616947,0.46245107025420124,0.04314975043588639,0.03962694590970793
GSM5609130,0.06625493908012135,0.08858856570121768,0.029902767629810482,0.016178217747923745,0.4631265694945186,0.044719398713417485,0.034903310023027885
GSM5609199,0.04241439393228063,0.03208971593890297,0.006577927742322193,0.0075430750623786905,0.3834567448414765,0.022449221982151178,0.022431348411898464
GSM5609256,0.0655678725418868,0.10750885107641346,0.031197383270687638,0.0067621366081017115,0.29790017596495466,0.0996258803755878,0.031905433375277424
GSM5609036,0.021618277219503296,0.03886996089915205,0.02033400785172168,0.009985484025943745,0.2269863831855438,0.0578215215173009,0.025641352503366306
GSM5609022,0.006105244901055663,0.042450744639632484,0.013675713047189113,0.0077679832358496775,0.10812191803791563,0.024604365739214474,0.02579648833255626
GSM5609188,0.01081832129738535,0.053152474192014326,0.03445157125872361,0.008994443196226144,0.09343959497616262,0.030464554559060213,0.032183934321083435
GSM5609321,0.010800724913906188,0.05274686755149466,0.013436583150021508,0.005998126470573676,0.13117237978289073,0.025368063332307986,0.027607763948837825
GSM5609010,0.0906278185579624,0.15518517946159102,0.4586582804116013,0.025877216838265178,0.08734308157522509,0.09467810999935515,0.021074337133870087
GSM5609279,0.006238489110205797,0.036968540575041106,0.006390016785818121,0.008600314601461868,0.10160102575660802,0.020233828082930665,0.026351126249508548
GSM5609168,0.03295118055010839,0.04314924788954303,0.02167635241553152,0.023301682987220178,0.42061573228732557,0.029832811313299647,0.028892150880490155
GSM5609280,0.010913809854093336,0.04074718681681276,0.006553897054140232,0.00949089960420992,0.08966726768918341,0.007814928393907994,0.02551063551406905
GSM5609190,0.017146153602262827,0.029386004645561164,0.006578824169948971,0.006905991529514482,0.19649434283895903,0.03429697814197737,0.02630651903548351
GSM5609088,0.024593527770254267,0.07403028669235846,0.10790705161377069,0.005967069381720347,0.1550085585591481,0.04683507240845499,0.03542517732257312
GSM5609328,0.035060282251683186,0.05100074344342023,0.007149621135360055,0.01803940114830943,0.43022425736462877,0.038192472529575576,0.022462730620109214
GSM5609317,0.03653357779930934,0.027755022879240553,0.0066860778748488985,0.012202702994596458,0.48704696300062356,0.03442174686641649,0.01717235550834074
GSM5608992,0.04013532173532175,0.03842339424962914,0.09890859811653821,0.006716711882067419,0.2466078901275303,0.04476388499363781,0.015685264117486403
GSM5608988,0.11009069081281488,0.1436142822332621,0.2883786399080667,0.03121020190265752,0.06759850591293433,0.13934269194988996,0.029191607709679906
GSM5608954,0.037390389762398224,0.03606481279140827,0.006337339377427213,0.016649741059281135,0.3064223931046223,0.057355946866664974,0.029622454587367987
GSM5609273,0.006188854407069069,0.033684138150597086,0.005871516161522094,0.008373284834332148,0.17219579135579532,0.021469443811822808,0.025805202704071543
GSM5609001,0.009731008155897619,0.045801190964978374,0.14714046910289005,0.006230372771977412,0.13024778235344894,0.02043398747186218,0.02788309503606445
GSM5609172,0.007021880331044725,0.051454437527115496,0.00580868335203079,0.016036292099852696,0.13522010520323993,0.02587161108124392,0.0648795647148423
GSM5609277,0.043734027154418986,0.19856916542398365,0.03460017862040711,0.018428735418106766,0.5160373879157465,0.14730955383598704,0.041320951631350016
GSM5609289,0.043229346136669684,0.13180329906569246,0.02670771695347556,0.023979038004548266,0.27413050493973523,0.06991908613558312,0.023440882725296906
GSM5609112,0.0639090401169201,0.19882819333135054,0.22266179419671706,0.01244947274712276,0.1772142035252058,0.0564196920966455,0.09427708898510011
GSM5609201,0.01694537133562059,0.03362544663042505,0.010586532556099319,0.00681460467031804,0.20516536417400977,0.03466670400176229,0.016841833490385195
GSM5609051,0.009348175830320852,0.04071063259836165,0.006430623835691603,0.006279914219478739,0.02880634486008386,0.0043403862137383325,0.025837712216596365
GSM5609092,0.0052685317089026865,0.04276523981735848,0.00797373633509817,0.0054343717338585125,0.13085681911235034,0.018065021949194158,0.02622206599984118
GSM5609180,0.02472510255218636,0.11616704447932892,0.039891568604524884,0.020044187540274035,0.2204017723076863,0.06548613018390143,0.03328487560417199
GSM5609191,0.01134590384411122,0.05098507658803146,0.010766976347052553,0.009751059010554454,0.18126604670008784,0.02813810708638503,0.02547555656933045
GSM5609067,0.005358645474492814,0.037983313388732926,0.008090768375559219,0.006683342943830734,0.1070514243073086,0.015293234355938348,0.026519462597641742
GSM5609310,0.031246048127341646,0.13513349696569857,0.06822943129954881,0.012404545313270178,0.13818112469093355,0.049232041669917244,0.03386644664721826
GSM5609189,0.015129420039696473,0.07866588933599014,0.007378441244680095,0.012866262863124055,0.12194357722826962,0.018085792545178656,0.028189816506850658
GSM5608975,0.017289769093650813,0.05447192010108935,0.040109085100423957,0.009875759735702108,0.08850294598900263,0.009498462409880748,0.028787919946115306
GSM5608968,0.03871412328874757,0.17638978496226626,0.2667470508111726,0.016073722873574916,0.22672033378787493,0.15306357897879963,0.018185969794009486
GSM5609105,0.03211370888032356,0.1464694825595028,0.12468407059951642,0.017314270550914418,0.1518931215576455,0.03549688038243169,0.04635361042263865
GSM5609091,0.005383396949212912,0.039023240013561486,0.03219578337415443,0.008110079664326964,0.0846780493512792,0.023188619185136882,0.025637468270563957
GSM5609297,0.04878838947364316,0.05415352054129115,0.042548674131600725,0.010207343543417452,0.1323792436351667,0.016850963652786034,0.02750845000466594
GSM5609203,0.01877277647250627,0.052463844663463044,0.00641027939707675,0.01687267300294691,0.11027869409604188,0.04031495368970069,0.024126275935578867
GSM5609059,0.005913397590017705,0.039539964937472485,0.0065495043831470595,0.00610526093983209,0.09902500617480496,0.01829812678996384,0.025029048520677777
GSM5609070,0.009069058919693155,0.09208338498250794,0.035816897595772806,0.009631252328605492,0.16011105322536237,0.028054501708062885,0.025075417079546157
GSM5609200,0.06565324496067589,0.04508895577456474,0.020152660506472214,0.010238122019763938,0.2859973497555507,0.032307893914005646,0.025636091952763094
GSM5609155,0.015712007210535735,0.29970656921093075,0.038933751978779296,0.01873198914720244,0.05717440897206474,0.03159495958317585,0.0593741229184234
GSM5609144,0.035992361691624085,0.08832451534994006,0.027014396784657016,0.020609083808893817,0.16088500983189086,0.06620878596823249,0.06518394599616256
GSM5609025,0.008761381259197135,0.03896347595156213,0.0341078035451037,0.005685926062741171,0.06367848550725251,0.017618227169218303,0.025490195979854934
GSM5609023,0.012474360677629642,0.03885338777950763,0.008796192159266318,0.0063806231105079944,0.13632085073023278,0.022568045720890887,0.046764385852906584
GSM5609031,0.008070217561556386,0.041278788347001355,0.007101665566047945,0.0059485071662175515,0.0985962559251996,0.022307565851773518,0.025564057027071777
GSM5609006,0.05686113606293429,0.1793455750266899,0.3975297091355553,0.03886145698402204,0.1102006793638125,0.10942608309557995,0.05982579367344564
GSM5609120,0.016053784927950586,0.029006774574920204,0.007778546454472478,0.007490091599295905,0.22752276942250085,0.027451358466847774,0.025742539523473065
GSM5609097,0.06900316593711957,0.27462699791138534,0.06196309313615589,0.008504950940641144,0.1915073859318658,0.04521722062889493,0.06074305080808883
GSM5609147,0.02577276476738662,0.040021430941607816,0.00940282682680475,0.008086013818227275,0.19305817053741944,0.02316876145998784,0.029436999896418226
GSM5609127,0.023068496152606924,0.038623451326983804,0.03365370208380018,0.005950181937927239,0.12803356363099172,0.024953339584299804,0.025925994201292546
GSM5609283,0.03647718884160517,0.07348129764448226,0.05928856118452478,0.016806812596568785,0.16665911006081383,0.04711065267869951,0.027123762125248425
GSM5609122,0.021379261697226,0.05351055489137374,0.032290072569941396,0.01251139132438433,0.15796498292994096,0.030803994497177314,0.023668731662509154
GSM5609026,0.012967486233246282,0.04422923158853549,0.018191613050510525,0.0072363590460306606,0.1720853004985925,0.024830388501271342,0.02615122507778405
GSM5609113,0.014044838088314289,0.05240320205759118,0.03346099942374679,0.008980634032381207,0.14453984958212954,0.02986016723468801,0.025976288628798208
GSM5609098,0.005606294702832715,0.04049923499888802,0.00906435389761981,0.0058056330354785924,0.0783827142232814,0.015599736490888179,0.025593319544424783
GSM5609184,0.0259485592227788,0.06834402501573138,0.031061290611967236,0.013052260178259128,0.17251742010886506,0.030088053572457592,0.04009524157833318
GSM5609045,0.10993583728989607,0.17158745260955766,0.06859257645032805,0.03362378733586864,0.4851948564956249,0.09018114647128544,0.040884343347439164
GSM5609063,0.011391092830373973,0.04112169603303663,0.006742543742025236,0.0059009061929688085,0.13121029486516603,0.0176023736891321,0.026051445110279094
GSM5609017,0.036733904034883316,0.09518765134168862,0.10980860308338512,0.010619195213053366,0.29548410942841064,0.06895360728648973,0.028151246172925127
GSM5609107,0.007358409088395596,0.03592938956017143,0.012560046421100906,0.009423613110541643,0.131011038547619,0.022396206751619244,0.026939366762317868
GSM5609080,0.037978362116953,0.11599106289588447,0.04156677190993857,0.02274057835376679,0.1454517961010639,0.04277842339891674,0.06961703160239774
GSM5609056,0.08345266965753112,0.3237434316742676,0.2627357285946163,0.011994474182429918,0.191986012243849,0.10693307989394671,0.019154603753359426
GSM5609293,0.055498286570770126,0.20172301910826876,0.10175541911240368,0.01159173461546861,0.25796908624734155,0.0415795291575801,0.023597516762109805
GSM5609085,0.007083627901521869,0.03415013019770631,0.01441009597370614,0.006226951860572922,0.12859709734818947,0.02004767611802866,0.025805202704071543
GSM5609154,0.01415580529341819,0.045868977707197625,0.02755544243507355,0.01012570961130494,0.11544272162019716,0.039179317423912424,0.02710447234074369
GSM5608959,0.03814724785785219,0.10555507049573984,0.07501069791003781,0.020784846508049272,0.3407246645312226,0.09505189280973327,0.023210172058072107
GSM5608984,0.043608082848484844,0.12465573015796712,0.45285436997184036,0.0238957000171003,0.11122579763844563,0.09446693750042869,0.047909995745185736
GSM5609150,0.0769187167997725,0.04453026663881455,0.009664277173060383,0.006972781986864435,0.3422941543508784,0.032619523749832784,0.024287108080781047
GSM5609183,0.015376184508713411,0.07898867409010842,0.013043970061862867,0.018126373550974084,0.39436822224042634,0.08209361629592142,0.0274749635205804
GSM5608989,0.06874623608281266,0.18763601153933518,0.2476621761501457,0.026800099108701382,0.12648596674747697,0.13738825270354713,0.20528125766798092
GSM5609038,0.04045411998124142,0.18064338304435748,0.24143328278148893,0.0133917183535534,0.10687222518876134,0.045274551427855296,0.03043397608617103
GSM5608974,0.15354493686490125,0.1551215058795662,0.38848298561984806,0.020835458441593846,0.11858503957519002,0.0690612291726709,0.02901192186378584
GSM5609029,0.03394478854827835,0.07911075976100271,0.055339139042444044,0.008089805383219212,0.11226477716974025,0.027697022888910062,0.0264853016704383
GSM5609251,0.08278105126724425,0.09109599799048634,0.028526463140029944,0.021783960442367505,0.4506258978567873,0.15384344705469102,0.018976386747821986
GSM5609324,0.011236726911404404,0.031044397241675424,0.005779128478793722,0.023901725172508693,0.30297016407099725,0.018194422564432985,0.016040321272284434
GSM5609012,0.11633256916001125,0.1751914699609781,0.39171936833305054,0.04043670878505865,0.11420462714952981,0.13192735708067777,0.030187899530693986
GSM5609049,0.0050468925117557505,0.03961961438283122,0.00661722629345872,0.005575605307289134,0.09793623026668094,0.018268637939267647,0.025490195979854934
GSM5609008,0.09939757832227268,0.1564715827622697,0.15356909060832125,0.03261480282916473,0.087382434118391,0.09356789609850844,0.04164079094317951
GSM5609157,0.03428677902847598,0.05174691984334228,0.021569846315935746,0.008161097669410955,0.43577990206842776,0.03391200231684991,0.02473953464416287
GSM5609271,0.018269607342547033,0.038515867679715446,0.009330256501722922,0.008570711607324949,0.20073206820777809,0.036603430299440846,0.03192116481814702
GSM5609037,0.024197711159287177,0.08754620127065277,0.09193637784234873,0.012992022624338094,0.1652071348784284,0.05127055812607576,0.03960834034924155
GSM5609159,0.0566445023462113,0.177604091952342,0.04707526607667155,0.012811880162930452,0.2572103997385058,0.05285768641645985,0.05556377368188603
GSM5608978,0.0057122717718205195,0.03524866669031169,0.0953777164067331,0.00857653870052047,0.2186655721652884,0.035596080777083094,0.023120120698674727
GSM5609081,0.023842206302692237,0.0377817858297232,0.007503740962769988,0.012416193648756494,0.18465540756232743,0.027453517655827,0.028110915923300197
GSM5609128,0.016234328940502463,0.03770233375799173,0.01545556287005008,0.007333845907027152,0.15550783850120994,0.0217007020731754,0.02380463185728211
GSM5609039,0.009988217162149895,0.03946267158153202,0.011883525513012328,0.005937103800356762,0.06544475700066979,0.01751912406634919,0.026392629841146837
GSM5609211,0.08681666295048922,0.21150811196786318,0.07937224157044273,0.01872704119052019,0.4159383200698089,0.032550064593646365,0.03652124730234612
GSM5609319,0.032649936968456805,0.03599274091328476,0.046557127294615835,0.01555047897824284,0.17483843975520183,0.04169884799932488,0.02869916737552933
GSM5609315,0.015548629538630768,0.053960266192855405,0.016760049339090928,0.01882231251434416,0.19754286501923937,0.03027345220692409,0.0296130307676498
GSM5608949,0.06553861138159753,0.13877094168821874,0.1149547544550036,0.014504235633530298,0.3420796037069334,0.08537639625150219,0.056287441054042514
GSM5609121,0.011363958633138563,0.039108014435006555,0.007919859498485915,0.0055864679361700845,0.10923891378664612,0.019144310627033832,0.026101564749219975
GSM5608998,0.05135304767873356,0.15121854309867647,0.3467781687585963,0.015263453043207547,0.11011690884782367,0.06799010291822372,0.030118822145571218
GSM5608980,0.09439764825248265,0.08237469959680338,0.16374737331371214,0.018157894458676074,0.3498503320133143,0.055403574771600725,0.028845230216593624
GSM5608973,0.08886656587944258,0.03934731118058468,0.23360004584751523,0.04608662738729811,0.07563305404501453,0.07185073308578728,0.03533036736531568
GSM5609169,0.034390831634903044,0.11221577843788583,0.08710407443193398,0.016190255681942243,0.03971968597614161,0.04602771184553378,0.026025991179540735
GSM5608967,0.044098788729853726,0.27458382715115587,0.19473460536994078,0.04969980049234947,0.2324852555529717,0.14615882110776063,0.058238901595967806
GSM5609325,0.018015789934868444,0.06401345495982351,0.006347107158467187,0.006112594856407035,0.19647047277198934,0.021477480919269498,0.03375217458675471
GSM5609074,0.015820083807344835,0.03337286272166272,0.015371287320488033,0.006872169751001772,0.16297027707783482,0.047257507234756316,0.026224722959467917
GSM5609071,0.01900309526514315,0.035207385032202804,0.005842926704819599,0.01835471108070245,0.16444167321916828,0.025348708121113346,0.025489669654579664
GSM5608971,0.04114461524270267,0.08838241056696695,0.03288182848975171,0.014946779001751977,0.2250902000072123,0.0663450858744466,0.033100850579136566
GSM5609178,0.05004093936729869,0.17541893891394483,0.05771242830615374,0.011667344795933097,0.17606301774407995,0.05445998286619536,0.02926627674790093
GSM5609002,0.029303010927596726,0.05860856710722078,0.025487713899013067,0.006304513154941987,0.10374993279496124,0.02635232216607345,0.03126814043658171
GSM5609173,0.008226540062648191,0.07388754928644688,0.06308653905233252,0.0166731666887894,0.09745384337535334,0.015177906964801499,0.026124011272496857
GSM5609005,0.022429317422958527,0.028748551193438728,0.023094590727559042,0.005775795682526687,0.21512500547330307,0.028445777610814252,0.02504965730054385
GSM5609048,0.012129992781328713,0.05842730736836581,0.0376888256485782,0.01250515877889754,0.16534582835869394,0.06216926327802788,0.03209835762275521
GSM5609267,0.037488663794175085,0.035999464849387625,0.01090668538056114,0.010016793931166671,0.28532812036025906,0.036750714417797446,0.024295289310948428
GSM5609263,0.010029395010853275,0.04040443004148937,0.013638697117845454,0.006922569503045773,0.12527498429110415,0.018572351568598176,0.024881326972264313
GSM5608947,0.05518337413367242,0.0762343404330759,0.07656922026473914,0.025848865703716292,0.4827225475274934,0.06040769259351202,0.015096219992895307
GSM5609259,0.024432335358512025,0.03649712046757383,0.006132785996021209,0.0183107177944913,0.19697221403081724,0.09092279704698814,0.07058173182964968
GSM5609177,0.036271818205759414,0.1385483582701128,0.15225481363629245,0.015842173380435323,0.2535236010161348,0.08510727720351384,0.028953649646833564
GSM5609145,0.011678626506467121,0.04461693687103584,0.007840552285153778,0.012073826092158894,0.08115714648436309,0.021971830337894654,0.025798918269611268
GSM5609275,0.012510480494304107,0.04233449795733793,0.025440167571640644,0.007241235702358161,0.14259386895354947,0.027025231031217883,0.027524953163157145
GSM5609019,0.008055192063930515,0.03522030568488332,0.039575855853415116,0.00689530375775482,0.13449380493396368,0.02028115960090292,0.026240014056790113
GSM5609282,0.021531354615285186,0.04120776841544398,0.00583353639861407,0.006935791296412563,0.15515350287388385,0.018430734385889953,0.025078120822966208
GSM5609079,0.031371560903627235,0.03857177131761848,0.012829570040227946,0.008339419200415787,0.09780014937795645,0.026892253091317556,0.024444177326129038
GSM5608983,0.019818126132070853,0.043873814764705414,0.11116606261577051,0.014340592612618967,0.13559582520127897,0.019197592405497853,0.0378612650245098
GSM5609106,0.030132589426364192,0.08526491232465828,0.10529524207657469,0.008922812275972388,0.2567023858240185,0.04993072381667662,0.027336366695999315
GSM5609175,0.033797576065183625,0.08262640131651723,0.03212596592141332,0.019299312820861537,0.48823695887175705,0.03776706236491535,0.021492063733692248
GSM5609329,0.04005026490108415,0.08794887562429123,0.07772579359701541,0.018152502165939936,0.14894081319109292,0.035033684989586124,0.06439066860220187
GSM5609082,0.004444346527810068,0.04983945641242635,0.0364825038605046,0.007439626002387158,0.1427234388101964,0.03465684706001546,0.04449628667036747
GSM5609264,0.0258177725104234,0.03435554433374919,0.005095340191913546,0.009582266684405623,0.2365445024126996,0.03332484102015695,0.025612371455514912
GSM5609161,0.011864771481300974,0.04807970557998068,0.05976971497073426,0.007923324533910595,0.17275137569864185,0.047836373254734506,0.036115453928738085
GSM5608952,0.030947465186398404,0.2951816115456917,0.30619851026999934,0.027490959348380993,0.23461336554231668,0.0387235558849051,0.06684453222230766
GSM5609287,0.022319444962336874,0.052351698940574655,0.007555187194019243,0.00632177807749693,0.164125491265908,0.022130934265198746,0.025842136787352
GSM5609103,0.011241191868804635,0.03488702004026682,0.010447999026458344,0.006920909252942785,0.13262303945248266,0.031892300068666855,0.02577972655480752
GSM5609330,0.03536445487120372,0.035225345719221354,0.008717033497976798,0.012738026239921584,0.21492276576654437,0.020975472568257564,0.033698241708579484
GSM5608957,0.02099673476119576,0.03701487895304678,0.12909327394815956,0.00915672330785519,0.15289977936299365,0.03368404824871046,0.041121713310602895
GSM5608951,0.3892314283421129,0.09871507584324928,0.10456354706133017,0.19367116332566747,0.042357563014224685,0.13025827200651974,0.04120295040689565
GSM5609253,0.019492959719757702,0.03889700301506775,0.006225246778252356,0.008985865228766399,0.19665596234899488,0.024021630894442276,0.019749218659872416
GSM5609138,0.038244246791931544,0.05612328876658412,0.014451805996860535,0.027893983985853507,0.17622071540566978,0.03963452176519838,0.026741907271483813
GSM5609179,0.014619531937927336,0.04754523423653284,0.008590980656493604,0.00956147952292457,0.16524840006714664,0.02431711557013425,0.025957145580733393
GSM5609090,0.013408489672957215,0.0356319748884331,0.007843624230856756,0.00612056139994884,0.17936921969238034,0.02137759902547636,0.026367967067616835
GSM5609047,0.006401310503054236,0.04181666417946962,0.028515717419246033,0.008392437841480074,0.12040392785053876,0.021499448022199837,0.026240014056790113
GSM5608976,0.03420263091692385,0.049459189639513235,0.032105910421360837,0.02388400745592546,0.09064025064597635,0.02893531436740323,0.022968550957391313
GSM5609307,0.01546344391585438,0.03355090939738402,0.012331225818874872,0.00590421976488039,0.1654831868820498,0.018644917497256098,0.025201000551168428
GSM5609139,0.05838968749168809,0.20514392295380457,0.0639095604038928,0.026499346690659113,0.4379827131022464,0.0903116637782762,0.02638169901092159
GSM5609304,0.032502038723009094,0.08714374035543394,0.042839858366399565,0.005827337723109821,0.18611854622029442,0.029940376216800037,0.02499144611337957
GSM5609299,0.03655269120353486,0.026057376913189146,0.006261685506842573,0.017407436425965532,0.3268132113352556,0.0370424935850737,0.025404447538331067
GSM5609094,0.03383770920573339,0.03951706077801554,0.021516784735232084,0.006708779024961179,0.13073187717326473,0.02038461039256,0.027639239450150146
GSM5609084,0.009549118195579173,0.04434512749667053,0.03660629835709486,0.008607916037097095,0.08611128389753361,0.0229627327631708,0.025925007332573503
GSM5609326,0.06957349676356238,0.18015652864674794,0.047130178862247046,0.04451858560615181,0.2865135744303639,0.08477882803503341,0.044643623639534134
GSM5609286,0.06346211967731573,0.03589832569204911,0.014680704696409945,0.018233163112464656,0.2403656312096271,0.03792109034124214,0.03482349304681418
GSM5609181,0.00962102887957656,0.04356048683788971,0.006107651693873252,0.008703185603410437,0.1329908891662417,0.029935753156420573,0.02517237903811562
GSM5609308,0.019091200957591006,0.03053461709921887,0.032395362505436155,0.006649712307859719,0.22172449007590772,0.02437027756848469,0.024606292529105598
GSM5609078,0.07420825507133327,0.04914878625083813,0.0065801250652454514,0.018631731885199686,0.2387959876432846,0.033684342610935884,0.025178585570640975
GSM5609102,0.011997470505370842,0.03898168797159217,0.021377938260056923,0.009658955275853712,0.10150790892514008,0.030256316346738005,0.02617841414884009
GSM5609272,0.022024305323941347,0.09391622782346332,0.008951966826021425,0.011857590868103044,0.3646828889016029,0.0411183395686456,0.015416507679151018
GSM5609055,0.016723011996686146,0.03309895712482862,0.016790991057826946,0.00685677546755712,0.20910863711548144,0.0368025018999126,0.024682421413787504
GSM5609265,0.01303758322977631,0.047927006095614136,0.023753643724962147,0.0062450998637131674,0.1532614037953325,0.027546272252722843,0.025887670957825654
GSM5609298,0.04857288728727237,0.027089802218268715,0.00957202004332245,0.006948739782877571,0.30704296960594035,0.04610539873261799,0.025947156203754342
GSM5609114,0.00874789380135231,0.03876841250322005,0.028402546608469123,0.006560593980532336,0.1376942404176226,0.02371551106310916,0.026529006959771586
GSM5609322,0.04748430365302536,0.04177532316876765,0.03750561177477197,0.017619028307320313,0.26051512048106795,0.06080494716847453,0.013204036221662276
GSM5609076,0.005361849563784055,0.0537436880986899,0.22363314171560061,0.006699772710864699,0.13368895124792687,0.0285839680242653,0.02643914878734159
GSM5609016,0.03666364297568992,0.05665258810683273,0.016632513298598346,0.008392488193679206,0.15701986369922946,0.028438056216265342,0.032398042564476724
